path,user_text,ai_suggestion,jsd_similarity,acceptance_status,pos_similarity
./coauthor-v1.0/17f65e14d6ab4f7596367a394daf3f82.jsonl,"You have been raised among humans, but you possess a power that both the Rogues and Guardians will do anything to control-the ability to wield.  

The uncertainty, chaos, and many rival political parties make the future unclear, even to the most talented of Drakon seers. What will you decide to do? What path will you choose for your destiny?",Your actions will determine the future of us all.,0.38199479317474183,accepted,0.8093146280392496
./coauthor-v1.0/9350869f0d24492c920c83e0a9507648.jsonl,"So the wolf said, ""I'm gonna blo","So the wolf said, ""I'm gonna blow that house down.""",0.6314827319960958,accepted,0.9304036594559835
./coauthor-v1.0/9350869f0d24492c920c83e0a9507648.jsonl,"And the 92nd little pig was like, ""Nah.""

The wolf was taken aback.  Pigs we supposed to be afraid of him.  They always got concerned when he threatened to blow their houses down.  It was his thing.  He didn't eat the pigs, he just blew down their houses.  

""Yeah, I am gonna blow your house down.""

""Give it your best shot,"" the 92nd little pig said.  This little pig wasn't going to take the wolf's crap like all his siblings had over the years.  The wolf didn't know that not only was the house built of depleted uranium, it was also wired to blow up the exact spot that the wolf was preparing to huff and puff.  The little pig was going to be a hero once the wolf was gone.

But the wolf was not stupid.  He was concerned about the little pig's nonchalance about his threats.  So we skulked off.  But he couldn't stop thinking about that pig, sitting fat and happy in his house laughing about the wolf giving up.","And the 92nd little pig was like, ""Nah.""",0.3541412047985699,accepted,0.6510998891633235
./coauthor-v1.0/9350869f0d24492c920c83e0a9507648.jsonl,"The wolf became obsessed with the little pig.  He watched him from the shadows as he went about his life.  He tracked him to the market, he watched as he frolicked with his siblings on the weekends, he tailed him to his job as a mechanic.  He even stopped blowing down other piggy houses as he couldn't stop thinking about the 92nd little pig.

Finally the wolf decided to make his move in the middle of the night.  He couldn't wait to see the 92nd little pig run from his blown down house, squealing and frantic.  

Around 2 am, the little pig heard",The wolf became obsessed with the little pig.,0.20588163204282595,accepted,0.8006659856604248
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"after which, you hear nothing more. You are sure you imagined it so you go about your day.","after which, you hear nothing more.",0.41294963126807516,rejected,0.9591803176256433
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,You decide to go for a drive Halfway to the store,"This time it is stronger ""Your Majesty, what are you orders?""",0.8615828498055833,rejected,0.38484128569772574
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,you hear a voice again.,"You laugh and say to yourself ""I must be going crazy.""",0.4466161283476434,accepted,0.6301260378126043
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"This time it is stronger ""Your Majesty, what are you orders?""","You start to turn on the radio when you hear the voice again, this time louder ""Your majesty, report!""",0.4468190132572579,rejected,0.748753116344687
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"You laugh and say to yourself ""I must be going crazy.""","It responds ""yes your majesty, I am a bee.""",0.5466755414016267,rejected,0.7762058642344917
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"You start to turn on the radio when you hear the voice again, this time louder ""Your majesty, report!""

You answer this time asking the voice ""are you a bee?""","You pull over and ask the voice ""why am I hearing you?""",0.5279302820807783,rejected,0.8393113477871343
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"It responds ""yes your majesty, I am a bee. But do not be afraid!""","It explains ""I am reporting to you on behalf of all bees everywhere.",0.2896290284025681,rejected,0.6934307447952751
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"You pull over and ask the voice ""why am I hearing you?""",We are dying out.,0.3891193562434353,accepted,0.7784989441615229
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"It explains ""I am reporting to you on behalf of all bees everywhere.","You think about it for a moment and say ""I understand, I have been scared of bees my whole life.""",0.3876819882759225,accepted,0.9263894203828961
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,We are dying out. We need help from the people You understand how most people are scared of bees.,"The voice responds with a sigh ""I know you have.",0.2969306032155896,accepted,0.8312389335458099
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"You think about it for a moment and say ""I understand, I have been scared of bees my whole life.""","We will help keep the crops growing and we will help keep you safe from enemies!""",0.3525309047551932,accepted,0.8807048459279792
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"The voice responds with a sigh ""I know you have. But it is time for us to work together. The bees need your help and the help of all of the people.","You ask the voice ""how do I help you?""",0.45916520393937654,accepted,0.8170571691028832
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,If you will help us the bees will agree to never sting a person again.,"It tells you ""you must deliver a message to the people.",0.43602643754354775,rejected,0.8505172717997147
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"We will help keep the crops growing and we will help keep you safe from enemies!""",Tell them that it is time to stop being afraid of us and to start being nice to the bees.,0.4495694086570817,rejected,0.8663938468573864
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"You ask the voice ""how do I help you?""","Tell them that if they are nice to us, we will be nice to them.",0.47424783922082625,accepted,0.7689290509335255
./coauthor-v1.0/f11975fed1994467a041c56aab447dcb.jsonl,"It tells you ""you must deliver a message to the people.","Together, we can have a wonderful life.""",0.31862357723770585,accepted,0.769800358919501
./coauthor-v1.0/815f2133a4634d7b88b1697b1f8a5d1e.jsonl,"Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea.","There are several countries and cultures to explore, as well as a ton of different characters and abilities.",0.8392355043845741,accepted,0.5666215999443122
./coauthor-v1.0/815f2133a4634d7b88b1697b1f8a5d1e.jsonl,"At the same time, the U.S. was being slowly taken over by a fascist-style group, The New Patriots (a parody of The","The President of the United States, Norman Grant, is forced to immediately go into battle against these nations by the leaders of the military-industrial complex in",0.7974284802469368,accepted,0.9482000724539771
./coauthor-v1.0/815f2133a4634d7b88b1697b1f8a5d1e.jsonl,"The United States, under the command of Colonel Bowers, decides to collect all the scientific minds in order to create a device that will turn back time

.","The United States, after a nuclear exchange with the Soviet Union, was forced back into isolation.",0.282464980983992,rejected,0.8852085469614487
./coauthor-v1.0/815f2133a4634d7b88b1697b1f8a5d1e.jsonl,"Once this device is created, the Colonel and his troops will return to the past in order to prevent World War III from ever happening.
World War III would have severe consequences in so many different ways on the United States and all the other countries involved.

Obviously lives will be lost. People will lose limbs. PTSD will affect many.","They learn that the Soviet Union has the same goal, and that a Korean scientist named Dr. Jung is in possession of the plans to build such a",0.503080698342287,accepted,0.8877700114445967
./coauthor-v1.0/815f2133a4634d7b88b1697b1f8a5d1e.jsonl,But there will also be much more damage done. Economies will crash. Society will struggle. Generations of people will be affected long-term and not in a positive way.,But there will also be much more damage done.,0.6189748769497485,accepted,0.8292279828967711
./coauthor-v1.0/815f2133a4634d7b88b1697b1f8a5d1e.jsonl,"Without a doubt, this war will change many things for the worse.

And sure, some countries will be on the winning side of the war.  But at the end of the day they won't have anything meaningful to show for it. Sacrifices will be made and all because of a war.

Luckily, Colonel Bowers has that device that will turn back time and prevent this War from ever happening.","Each country has its own story to tell, and each of them has a part in World War III.",0.3166418774558747,accepted,0.848658913849293
./coauthor-v1.0/52c100caa73b4d7ba9185287b8863362.jsonl,"technology helps people feel less shy when it comes to approaching the person they are interested in, which is definitely a good thing.Online dating has made it possible for the introverted to meet others like thewm, or of not like them, others who undertsand and acc.",technology — by and large — doesn’t ruin romantic interactions.,0.2078070259224094,accepted,0.8004174186492539
./coauthor-v1.0/52c100caa73b4d7ba9185287b8863362.jsonl,"Interestingly, the use of online dating by the socially unskilled overcomes one of the chief problems with dataing apps: namely, the incessant and pervasine lyingv When a user described themsels and introiverted, orUsers who desiribe the problems they have with social perforamce are not lying to mnake thwemselves more attractive, but ratyhert ta,kiong a risk in the hope of attracting someone who can be equally hones. There is no socil uopside in desciving the difiiculties you have in meeting or talking to peoitrf",It is such a dicey situation to find yourself in on a dating app.,0.27685474747074956,rejected,0.8976412780238502
./coauthor-v1.0/52c100caa73b4d7ba9185287b8863362.jsonl,"At the same time, there is no negative impact in saying you have difficulties unless the other person too has a hard time com.","Conversely, when people describe themselves as athletic, athletic-minded, adventurous or intellectual, this may be a lie that brings them no",0.5510202936850056,rejected,0.716146644180929
./coauthor-v1.0/52c100caa73b4d7ba9185287b8863362.jsonl,"Conversely, when people describe themselves as athletic, athletic-minded, adventurous or intellectual, this may be a lie that self=promoting- Saying one is frihghtened, lonely or shy, however is more a beacon then a bosta: a beacon other folks in the same boat may see and be sdrawn to","Although the experiences of people who use online dating can differ, in some ways, all they have in common is that they are willing to take",0.4122567684604077,accepted,0.8247239364546668
